"SA1_MAINCODE_2016","CED_CODE_2017","CED_NAME_2017","STATE_CODE_2017","STATE_NAME_2017","AREA_ALBERS_SQKM"
"40202103206","411","Wakefield","4","South Australia",0.369
"40202103207","411","Wakefield","4","South Australia",0.3227
"40202103208","411","Wakefield","4","South Australia",0.4124
"40202103209","411","Wakefield","4","South Australia",0.8475
"40202103210","411","Wakefield","4","South Australia",0.6968
"40202103211","411","Wakefield","4","South Australia",11.4119
"40202103213","411","Wakefield","4","South Australia",7.1264
"40202103214","411","Wakefield","4","South Australia",0.1381
"40202103215","411","Wakefield","4","South Australia",0.2536
"40202103216","411","Wakefield","4","South Australia",0.1401
"40202103217","411","Wakefield","4","South Australia",0.137
"40202103218","411","Wakefield","4","South Australia",0.8709
"40202103219","411","Wakefield","4","South Australia",0.1348
"40202103220","411","Wakefield","4","South Australia",0.3166
"40202103221","411","Wakefield","4","South Australia",0.6885
"40202103222","411","Wakefield","4","South Australia",0.3695
"40202103223","411","Wakefield","4","South Australia",0.0885
"40202103224","411","Wakefield","4","South Australia",0.0831
"40202103225","411","Wakefield","4","South Australia",0.2209
"40202103226","411","Wakefield","4","South Australia",0.1413
"40202103227","411","Wakefield","4","South Australia",0.1392
"40202103228","411","Wakefield","4","South Australia",0.2161
"40202103229","411","Wakefield","4","South Australia",0.1907
"40202103230","411","Wakefield","4","South Australia",0.4976
"40202103301","411","Wakefield","4","South Australia",11.3605
"40202103302","411","Wakefield","4","South Australia",20.7799
"40202103303","411","Wakefield","4","South Australia",19.5378
"40202103304","411","Wakefield","4","South Australia",17.5293
"40202103305","411","Wakefield","4","South Australia",27.168
"40202103306","411","Wakefield","4","South Australia",20.8927
"40202103307","411","Wakefield","4","South Australia",12.1988
"40202103308","411","Wakefield","4","South Australia",0.4044
"40202103309","411","Wakefield","4","South Australia",0.298
"40202103401","411","Wakefield","4","South Australia",0.2736
"40202103402","411","Wakefield","4","South Australia",0.2298
"40202103403","411","Wakefield","4","South Australia",0.2123
"40202103404","411","Wakefield","4","South Australia",0.1585
"40202103405","411","Wakefield","4","South Australia",0.2214
"40202103406","411","Wakefield","4","South Australia",0.2287
"40202103407","411","Wakefield","4","South Australia",0.302
"40202103408","411","Wakefield","4","South Australia",0.3071
"40202103409","411","Wakefield","4","South Australia",0.3276
"40202103410","411","Wakefield","4","South Australia",0.3412
"40202103411","411","Wakefield","4","South Australia",0.3036
"40202103412","411","Wakefield","4","South Australia",0.811
"40202103413","411","Wakefield","4","South Australia",0.2458
"40202103414","411","Wakefield","4","South Australia",0.2522
"40202103415","411","Wakefield","4","South Australia",0.1932
"40202103416","411","Wakefield","4","South Australia",0.1989
"40202103417","411","Wakefield","4","South Australia",0.296
"40202103418","411","Wakefield","4","South Australia",0.2216
"40202103419","411","Wakefield","4","South Australia",0.1878
"40202103420","411","Wakefield","4","South Australia",0.1727
"40202103421","411","Wakefield","4","South Australia",0.5451
"40202103422","411","Wakefield","4","South Australia",0.3572
"40202103423","411","Wakefield","4","South Australia",0.1681
"40202103424","411","Wakefield","4","South Australia",0.2421
"40202103425","411","Wakefield","4","South Australia",0.2046
"40202103426","411","Wakefield","4","South Australia",0.2609
"40202103427","411","Wakefield","4","South Australia",0.3274
"40202103428","411","Wakefield","4","South Australia",0.1649
"40202103429","411","Wakefield","4","South Australia",0.2318
"40202103503","411","Wakefield","4","South Australia",61.7628
"40202103504","411","Wakefield","4","South Australia",7.6559
"40202103505","411","Wakefield","4","South Australia",7.6413
"40202103506","411","Wakefield","4","South Australia",8.5009
"40202103507","411","Wakefield","4","South Australia",9.7926
"40202103510","411","Wakefield","4","South Australia",0.4913
"40202103511","411","Wakefield","4","South Australia",1.6672
"40202103512","411","Wakefield","4","South Australia",0.115
"40202103513","411","Wakefield","4","South Australia",17.1723
"40202103514","411","Wakefield","4","South Australia",1.6839
"40202103515","411","Wakefield","4","South Australia",9.007
"40204104601","411","Wakefield","4","South Australia",0.3569
"40204104602","411","Wakefield","4","South Australia",0.3965
"40204104609","411","Wakefield","4","South Australia",0.2894
"40204104613","411","Wakefield","4","South Australia",0.3215
"40204104614","411","Wakefield","4","South Australia",0.1923
"40204104615","411","Wakefield","4","South Australia",0.1857
"40204104616","411","Wakefield","4","South Australia",0.1888
"40204104620","411","Wakefield","4","South Australia",0.1685
"40204104621","411","Wakefield","4","South Australia",0.1614
"40204104622","411","Wakefield","4","South Australia",0.2248
"40204104628","411","Wakefield","4","South Australia",0.2897
"40204104636","411","Wakefield","4","South Australia",0.2597
"40204104638","411","Wakefield","4","South Australia",0.1217
"40204104639","411","Wakefield","4","South Australia",0.1138
"40204104641","411","Wakefield","4","South Australia",0.397
"40204104643","411","Wakefield","4","South Australia",0.1334
"40204104644","411","Wakefield","4","South Australia",0.1609
"40204104728","411","Wakefield","4","South Australia",1.0475
"40204104729","411","Wakefield","4","South Australia",0.1585
"40204104730","411","Wakefield","4","South Australia",0.1459
"40204104731","411","Wakefield","4","South Australia",0.1762
"40204104732","411","Wakefield","4","South Australia",0.2284
"40204104733","411","Wakefield","4","South Australia",0.431
"40204104742","411","Wakefield","4","South Australia",0.349
"40204104743","411","Wakefield","4","South Australia",0.3521
"40204104802","411","Wakefield","4","South Australia",18.7439
"40501111101","411","Wakefield","4","South Australia",0.3514
"40501111102","411","Wakefield","4","South Australia",0.982
"40501111103","411","Wakefield","4","South Australia",0.3972
"40501111104","411","Wakefield","4","South Australia",0.9956
"40501111105","411","Wakefield","4","South Australia",0.3325
"40501111106","411","Wakefield","4","South Australia",129.9584
"40501111107","411","Wakefield","4","South Australia",46.6811
"40501111108","411","Wakefield","4","South Australia",237.3221
"40501111109","411","Wakefield","4","South Australia",0.7868
"40501111110","411","Wakefield","4","South Australia",0.691
"40501111111","411","Wakefield","4","South Australia",44.26
"40501111112","411","Wakefield","4","South Australia",0.5471
"40501111113","411","Wakefield","4","South Australia",137.8015
"40501111114","411","Wakefield","4","South Australia",0.5531
"40501111115","411","Wakefield","4","South Australia",0.263
"40501111116","411","Wakefield","4","South Australia",0.4759
"40501111117","411","Wakefield","4","South Australia",50.8845
"40501111118","411","Wakefield","4","South Australia",0.7702
"40501111119","411","Wakefield","4","South Australia",0.23
"40501111120","411","Wakefield","4","South Australia",1.4016
"40501111121","411","Wakefield","4","South Australia",0.5856
"40501111122","411","Wakefield","4","South Australia",0.3387
"40501111123","411","Wakefield","4","South Australia",181.3756
"40501111124","411","Wakefield","4","South Australia",70.2271
"40501111125","411","Wakefield","4","South Australia",203.4604
"40501111201","411","Wakefield","4","South Australia",1.6314
"40501111202","411","Wakefield","4","South Australia",61.4351
"40501111204","411","Wakefield","4","South Australia",0.8386
"40501111205","411","Wakefield","4","South Australia",0.2083
"40501111206","411","Wakefield","4","South Australia",0.7497
"40501111207","411","Wakefield","4","South Australia",0.3465
"40501111208","411","Wakefield","4","South Australia",32.8368
"40501111209","411","Wakefield","4","South Australia",20.8004
"40501111210","411","Wakefield","4","South Australia",22.2061
"40501111211","411","Wakefield","4","South Australia",2.0625
"40501111212","411","Wakefield","4","South Australia",6.6229
"40501111213","411","Wakefield","4","South Australia",1.9439
"40501111214","411","Wakefield","4","South Australia",0.876
"40501111215","411","Wakefield","4","South Australia",0.4646
"40501111216","411","Wakefield","4","South Australia",0.3361
"40501111217","411","Wakefield","4","South Australia",0.1693
"40501111301","411","Wakefield","4","South Australia",1.0599
"40501111302","411","Wakefield","4","South Australia",0.4365
"40501111303","411","Wakefield","4","South Australia",204.0343
"40501111304","411","Wakefield","4","South Australia",77.1454
"40501111305","411","Wakefield","4","South Australia",196.2137
"40501111306","411","Wakefield","4","South Australia",189.6087
"40501111307","411","Wakefield","4","South Australia",80.8153
"40501111308","411","Wakefield","4","South Australia",95.0795
"40501111309","411","Wakefield","4","South Australia",1.0975
"40501111310","411","Wakefield","4","South Australia",2.3788
"40501111402","411","Wakefield","4","South Australia",23.2196
"40502111601","411","Wakefield","4","South Australia",1.3279
"40502111602","411","Wakefield","4","South Australia",1.0289
"40502111603","411","Wakefield","4","South Australia",1.1163
"40502111604","411","Wakefield","4","South Australia",0.8755
"40502111605","411","Wakefield","4","South Australia",0.4029
"40502111606","411","Wakefield","4","South Australia",0.5657
"40502111607","411","Wakefield","4","South Australia",45.3552
"40502111608","411","Wakefield","4","South Australia",3.9688
"40502111609","411","Wakefield","4","South Australia",16.1904
"40502111610","411","Wakefield","4","South Australia",2.769
"40502111611","411","Wakefield","4","South Australia",0.6024
"40502111701","411","Wakefield","4","South Australia",86.059
"40502111702","411","Wakefield","4","South Australia",285.7111
"40502111703","411","Wakefield","4","South Australia",70.8572
"40502111704","411","Wakefield","4","South Australia",140.9988
"40502111705","411","Wakefield","4","South Australia",118.6595
"40502111706","411","Wakefield","4","South Australia",227.4665
"40502111707","411","Wakefield","4","South Australia",197.2625
"40502111708","411","Wakefield","4","South Australia",164.4466
"40502111709","411","Wakefield","4","South Australia",0.6512
"40502111710","411","Wakefield","4","South Australia",0.7842
"40502111711","411","Wakefield","4","South Australia",0.1963
"40502111712","411","Wakefield","4","South Australia",1.181
"40502111713","411","Wakefield","4","South Australia",0.8694
"40502111714","411","Wakefield","4","South Australia",60.9745
"40502111715","411","Wakefield","4","South Australia",82.5235
"40502111716","411","Wakefield","4","South Australia",236.7184
"40502111905","411","Wakefield","4","South Australia",493.8027
"40502111906","411","Wakefield","4","South Australia",641.3371
"40502111907","411","Wakefield","4","South Australia",2.1076
"40502111908","411","Wakefield","4","South Australia",1.3009
"40502111909","411","Wakefield","4","South Australia",0.7994
"40502111910","411","Wakefield","4","South Australia",2.1202
"40502111911","411","Wakefield","4","South Australia",0.5007
"40502111912","411","Wakefield","4","South Australia",434.6001
"40502111913","411","Wakefield","4","South Australia",329.6811
"40502111914","411","Wakefield","4","South Australia",232.502
"40502111915","411","Wakefield","4","South Australia",1.1107
"40502111916","411","Wakefield","4","South Australia",0.8261
"40502111926","411","Wakefield","4","South Australia",285.5441
"40502111927","411","Wakefield","4","South Australia",0.3419
"49999949999","494","No usual address (SA)","4","South Australia",0
"49797979991","497","Migratory - Offshore - Shipping (SA)","4","South Australia",0
"49797979992","497","Migratory - Offshore - Shipping (SA)","4","South Australia",0
"49797979993","497","Migratory - Offshore - Shipping (SA)","4","South Australia",0
"50703116902","501","Brand","5","Western Australia",0.3701
"50703116903","501","Brand","5","Western Australia",0.1528
"50703116904","501","Brand","5","Western Australia",0.1338
"50703116905","501","Brand","5","Western Australia",0.479
"50703116906","501","Brand","5","Western Australia",3.1882
"50703116907","501","Brand","5","Western Australia",0.1757
"50703116908","501","Brand","5","Western Australia",0.6891
"50703116910","501","Brand","5","Western Australia",0.2224
"50703116912","501","Brand","5","Western Australia",0.2061
"50703116913","501","Brand","5","Western Australia",0.2305
"50703116914","501","Brand","5","Western Australia",0.1661
"50703116916","501","Brand","5","Western Australia",0.5963
"50703116917","501","Brand","5","Western Australia",0.2852
"50703116918","501","Brand","5","Western Australia",0.1787
"50703116919","501","Brand","5","Western Australia",0.1333
"50703116920","501","Brand","5","Western Australia",0.4003
"50703116921","501","Brand","5","Western Australia",0.1911
"50703116922","501","Brand","5","Western Australia",2.2785
"50703116923","501","Brand","5","Western Australia",0.6412
"50703116924","501","Brand","5","Western Australia",0.5892
"50703116925","501","Brand","5","Western Australia",0.7236
"50703116926","501","Brand","5","Western Australia",0.1852
"50703116927","501","Brand","5","Western Australia",0.2315
"50703117001","501","Brand","5","Western Australia",0.1622
"50703117002","501","Brand","5","Western Australia",7.4618
"50703117003","501","Brand","5","Western Australia",0.4835
"50703117004","501","Brand","5","Western Australia",0.2402
"50703117005","501","Brand","5","Western Australia",0.3502
"50703117006","501","Brand","5","Western Australia",0.5398
"50703117007","501","Brand","5","Western Australia",0.2531
"50703117008","501","Brand","5","Western Australia",0.3854
"50703117009","501","Brand","5","Western Australia",0.3718
"50703117010","501","Brand","5","Western Australia",0.109
"50703117011","501","Brand","5","Western Australia",0.1494
"50703117012","501","Brand","5","Western Australia",0.1306
"50703117013","501","Brand","5","Western Australia",0.1705
"50703117014","501","Brand","5","Western Australia",0.2318
"50703117016","501","Brand","5","Western Australia",0.2901
"50703117017","501","Brand","5","Western Australia",3.3774
"50703117018","501","Brand","5","Western Australia",0.2094
"50703117019","501","Brand","5","Western Australia",0.2203
"50703117201","501","Brand","5","Western Australia",4.5572
"50703117202","501","Brand","5","Western Australia",20.2377
"50703117301","501","Brand","5","Western Australia",16.7145
"50703117401","501","Brand","5","Western Australia",0.1199
"50703117402","501","Brand","5","Western Australia",0.185
"50703117404","501","Brand","5","Western Australia",0.1222
"50703117405","501","Brand","5","Western Australia",0.4226
"50703117406","501","Brand","5","Western Australia",0.1644
"50703117407","501","Brand","5","Western Australia",0.7503
"50703117408","501","Brand","5","Western Australia",0.1412
"50703117409","501","Brand","5","Western Australia",0.1315
"50703117410","501","Brand","5","Western Australia",0.1813
"50703117411","501","Brand","5","Western Australia",0.3151
"50703117412","501","Brand","5","Western Australia",0.2962
"50703117413","501","Brand","5","Western Australia",0.335
"50703117414","501","Brand","5","Western Australia",0.3026
"50703117415","501","Brand","5","Western Australia",0.1286
"50703117416","501","Brand","5","Western Australia",0.1367
"50703117417","501","Brand","5","Western Australia",0.2434
"50703117418","501","Brand","5","Western Australia",0.2373
"50703117419","501","Brand","5","Western Australia",0.1705
"50703117420","501","Brand","5","Western Australia",0.2396
"50703117421","501","Brand","5","Western Australia",0.5213
"50703117422","501","Brand","5","Western Australia",0.3517
"50703117423","501","Brand","5","Western Australia",0.2339
"50703117424","501","Brand","5","Western Australia",0.4888
"50703117425","501","Brand","5","Western Australia",0.1803
"50703117426","501","Brand","5","Western Australia",0.1769
"50703117427","501","Brand","5","Western Australia",0.2397
"50703117428","501","Brand","5","Western Australia",0.2287
"50703117429","501","Brand","5","Western Australia",0.7848
"50703126101","501","Brand","5","Western Australia",5.3964
"50703126102","501","Brand","5","Western Australia",2.3855
"50703126103","501","Brand","5","Western Australia",2.2895
"50703126104","501","Brand","5","Western Australia",6.735
"50703126105","501","Brand","5","Western Australia",4.7368
"50703126106","501","Brand","5","Western Australia",7.2347
"50703126107","501","Brand","5","Western Australia",6.1845
"50703126108","501","Brand","5","Western Australia",1.2154
"50703126109","501","Brand","5","Western Australia",6.911
"50705118501","501","Brand","5","Western Australia",22.0186
"50705118506","501","Brand","5","Western Australia",5.2558
"50705118507","501","Brand","5","Western Australia",1.2337
"50705118508","501","Brand","5","Western Australia",0.4926
"50705118509","501","Brand","5","Western Australia",8.1294
"50705118510","501","Brand","5","Western Australia",27.6439
"50705118511","501","Brand","5","Western Australia",5.711
"50705118512","501","Brand","5","Western Australia",4.5667
"50705118513","501","Brand","5","Western Australia",18.8438
"50705118516","501","Brand","5","Western Australia",0.1329
"50705118517","501","Brand","5","Western Australia",0.4241
"50705118518","501","Brand","5","Western Australia",0.1293
"50705118519","501","Brand","5","Western Australia",0.1692
"50705118520","501","Brand","5","Western Australia",0.1368
"50705118521","501","Brand","5","Western Australia",0.2831
"50705118525","501","Brand","5","Western Australia",0.1483
"50705118526","501","Brand","5","Western Australia",28.2686
"50705118527","501","Brand","5","Western Australia",0.5368
"50705118528","501","Brand","5","Western Australia",0.2041
"50705118529","501","Brand","5","Western Australia",0.2129
"50705118530","501","Brand","5","Western Australia",0.2009
"50705118531","501","Brand","5","Western Australia",0.1335
"50705118532","501","Brand","5","Western Australia",0.1804
"50705118533","501","Brand","5","Western Australia",0.1962
"50705118534","501","Brand","5","Western Australia",0.0993
"50705118535","501","Brand","5","Western Australia",0.1963
"50705118536","501","Brand","5","Western Australia",0.1904
"50705118537","501","Brand","5","Western Australia",0.206
"50705118538","501","Brand","5","Western Australia",0.1843
"50705118539","501","Brand","5","Western Australia",0.1547
"50705118540","501","Brand","5","Western Australia",0.2574
"50705118541","501","Brand","5","Western Australia",0.2592
"50705118542","501","Brand","5","Western Australia",0.3855
"50705118543","501","Brand","5","Western Australia",0.2175
"50705118544","501","Brand","5","Western Australia",0.1215
"50705118545","501","Brand","5","Western Australia",0.2038
"50705118546","501","Brand","5","Western Australia",2.3659
"50705118547","501","Brand","5","Western Australia",0.2579
"50705118548","501","Brand","5","Western Australia",1.9966
"50705118549","501","Brand","5","Western Australia",0.3805
"50705118550","501","Brand","5","Western Australia",0.292
"50705118551","501","Brand","5","Western Australia",1.2079
"50705118552","501","Brand","5","Western Australia",0.1904
"50705118553","501","Brand","5","Western Australia",0.356
"50705118554","501","Brand","5","Western Australia",0.2119
"50705118555","501","Brand","5","Western Australia",0.206
"50705118556","501","Brand","5","Western Australia",0.193
"50705118557","501","Brand","5","Western Australia",1.5264
"50705118558","501","Brand","5","Western Australia",0.1804
"50705118559","501","Brand","5","Western Australia",0.1411
"50705118560","501","Brand","5","Western Australia",1.0143
"50705118561","501","Brand","5","Western Australia",0.545
"50705118562","501","Brand","5","Western Australia",2.7502
"50705118601","501","Brand","5","Western Australia",0.1654
"50705118602","501","Brand","5","Western Australia",0.4587
"50705118603","501","Brand","5","Western Australia",0.1667
"50705118604","501","Brand","5","Western Australia",0.2351
"50705118605","501","Brand","5","Western Australia",0.6305
"50705118606","501","Brand","5","Western Australia",0.2071
"50705118607","501","Brand","5","Western Australia",0.1745
"50705118608","501","Brand","5","Western Australia",0.0984
"50705118609","501","Brand","5","Western Australia",0.4027
"50705118610","501","Brand","5","Western Australia",0.2259
"50705118611","501","Brand","5","Western Australia",0.1819
"50705118612","501","Brand","5","Western Australia",0.1563
"50705118613","501","Brand","5","Western Australia",0.1579
"50705118614","501","Brand","5","Western Australia",0.1059
"50705118615","501","Brand","5","Western Australia",0.129
"50705118616","501","Brand","5","Western Australia",0.244
"50705118617","501","Brand","5","Western Australia",0.1663
"50705118618","501","Brand","5","Western Australia",0.2863
"50705118619","501","Brand","5","Western Australia",0.1999
"50705118620","501","Brand","5","Western Australia",0.234
"50705118621","501","Brand","5","Western Australia",0.3636
"50705118701","501","Brand","5","Western Australia",0.1084
"50705118702","501","Brand","5","Western Australia",0.0962
"50705118703","501","Brand","5","Western Australia",0.11
"50705118704","501","Brand","5","Western Australia",0.1556
"50705118705","501","Brand","5","Western Australia",0.2185
"50705118706","501","Brand","5","Western Australia",0.1455
"50705118707","501","Brand","5","Western Australia",0.1953
"50705118708","501","Brand","5","Western Australia",0.1254
"50705118709","501","Brand","5","Western Australia",0.1513
"50705118710","501","Brand","5","Western Australia",0.1485
"50705118711","501","Brand","5","Western Australia",0.1318
"50705118713","501","Brand","5","Western Australia",0.192
"50705118714","501","Brand","5","Western Australia",0.1848
"50705118715","501","Brand","5","Western Australia",0.1393
"50705118716","501","Brand","5","Western Australia",0.1707
"50705118717","501","Brand","5","Western Australia",0.1437
"50705118718","501","Brand","5","Western Australia",0.2123
"50705118719","501","Brand","5","Western Australia",0.1981
"50705118720","501","Brand","5","Western Australia",0.1345
"50705118722","501","Brand","5","Western Australia",1.4341
"50705118723","501","Brand","5","Western Australia",2.5128
"50705118724","501","Brand","5","Western Australia",12.0928
"50705118725","501","Brand","5","Western Australia",0.1068
"50705118726","501","Brand","5","Western Australia",0.141
"50705118727","501","Brand","5","Western Australia",0.1833
"50705118728","501","Brand","5","Western Australia",0.0926
"50705118729","501","Brand","5","Western Australia",0.2487
"50705118730","501","Brand","5","Western Australia",0.1313
"50705118731","501","Brand","5","Western Australia",0.118
"50705118732","501","Brand","5","Western Australia",0.1809
"50705118734","501","Brand","5","Western Australia",0.1845
"50705118735","501","Brand","5","Western Australia",0.0984
"50705118736","501","Brand","5","Western Australia",0.0956
"50705118737","501","Brand","5","Western Australia",0.1007
"50705118738","501","Brand","5","Western Australia",0.1492
"50705118739","501","Brand","5","Western Australia",0.1523
"50705118740","501","Brand","5","Western Australia",0.2258
"50705118801","501","Brand","5","Western Australia",0.1512
"50705118802","501","Brand","5","Western Australia",0.1328
"50705118803","501","Brand","5","Western Australia",0.3607
"50705118804","501","Brand","5","Western Australia",0.3836
"50705118805","501","Brand","5","Western Australia",0.2251
"50705118806","501","Brand","5","Western Australia",0.1745
"50705118807","501","Brand","5","Western Australia",0.3437
"50705118808","501","Brand","5","Western Australia",1.1026
"50705118809","501","Brand","5","Western Australia",0.1793
"50705118810","501","Brand","5","Western Australia",0.418
"50705118811","501","Brand","5","Western Australia",0.2023
"50705118812","501","Brand","5","Western Australia",0.191
"50705118813","501","Brand","5","Western Australia",0.2273
"50705118814","501","Brand","5","Western Australia",0.3303
"50705118815","501","Brand","5","Western Australia",0.3014
"50705118816","501","Brand","5","Western Australia",0.8506
"50705118817","501","Brand","5","Western Australia",0.6676
"50705118818","501","Brand","5","Western Australia",0.6877
"50705118819","501","Brand","5","Western Australia",12.4148
"50705118820","501","Brand","5","Western Australia",0.1323
"50705118821","501","Brand","5","Western Australia",0.2454
"50705118822","501","Brand","5","Western Australia",0.3374
"50705118823","501","Brand","5","Western Australia",10.8953
"50705118824","501","Brand","5","Western Australia",0.1681
"50705118825","501","Brand","5","Western Australia",0.2916
"50705118826","501","Brand","5","Western Australia",0.2241
"50705118827","501","Brand","5","Western Australia",0.1631
"50705118828","501","Brand","5","Western Australia",0.154
"50705118829","501","Brand","5","Western Australia",0.4906
"50705118830","501","Brand","5","Western Australia",0.2498
"50705118831","501","Brand","5","Western Australia",0.2863
"50705118832","501","Brand","5","Western Australia",0.2488
"50705118833","501","Brand","5","Western Australia",1.9457
"50705118834","501","Brand","5","Western Australia",0.285
"50705118835","501","Brand","5","Western Australia",0.2599
"50705118902","501","Brand","5","Western Australia",1.1421
"50705118903","501","Brand","5","Western Australia",19.8913
"50705119001","501","Brand","5","Western Australia",0.3104
"50705119002","501","Brand","5","Western Australia",0.5135
"50705119003","501","Brand","5","Western Australia",0.2416
"50705119004","501","Brand","5","Western Australia",0.2877
"50705119005","501","Brand","5","Western Australia",0.1414
"50705119006","501","Brand","5","Western Australia",0.2805
"50705119007","501","Brand","5","Western Australia",0.3088
"50705119008","501","Brand","5","Western Australia",0.4276
"50705119009","501","Brand","5","Western Australia",0.3679
"50705119010","501","Brand","5","Western Australia",0.2601
"50705119011","501","Brand","5","Western Australia",0.2389
"50705119012","501","Brand","5","Western Australia",0.2183
"50705119013","501","Brand","5","Western Australia",0.2591
"50705119014","501","Brand","5","Western Australia",0.2118
"50705119015","501","Brand","5","Western Australia",0.3385
"50705119016","501","Brand","5","Western Australia",0.1198
"50705119017","501","Brand","5","Western Australia",0.2102
"50705119018","501","Brand","5","Western Australia",0.1667
"50705119019","501","Brand","5","Western Australia",0.1964
"50705119020","501","Brand","5","Western Australia",0.1733
"50705119021","501","Brand","5","Western Australia",0.1625
"50705119022","501","Brand","5","Western Australia",0.2057
"50705119023","501","Brand","5","Western Australia",0.2515
"50705119024","501","Brand","5","Western Australia",0.3005
"50705119025","501","Brand","5","Western Australia",0.5637
"50705119027","501","Brand","5","Western Australia",0.1169
"50705119028","501","Brand","5","Western Australia",0.0895
"50705119029","501","Brand","5","Western Australia",0.0938
"50705119030","501","Brand","5","Western Australia",0.1361
"50705119102","501","Brand","5","Western Australia",0.2075
"50705119103","501","Brand","5","Western Australia",0.3827
"50705119104","501","Brand","5","Western Australia",0.4032
"50705119105","501","Brand","5","Western Australia",0.3475
"50705119106","501","Brand","5","Western Australia",0.2227
"50705119107","501","Brand","5","Western Australia",1.3272
"50705119108","501","Brand","5","Western Australia",0.4034
"50705119109","501","Brand","5","Western Australia",0.2295
"50705119114","501","Brand","5","Western Australia",0.2148
"50705119115","501","Brand","5","Western Australia",0.3163
"50705119117","501","Brand","5","Western Australia",0.7839
"50705119118","501","Brand","5","Western Australia",0.2048
"50705119119","501","Brand","5","Western Australia",0.1284
"50705119120","501","Brand","5","Western Australia",0.3254
"50705119122","501","Brand","5","Western Australia",2.0268
"50705119123","501","Brand","5","Western Australia",0.0977
"50705119124","501","Brand","5","Western Australia",0.7127
"50705119125","501","Brand","5","Western Australia",0.3113
"50705119126","501","Brand","5","Western Australia",0.2831
"50705119128","501","Brand","5","Western Australia",0.1769
"50705119129","501","Brand","5","Western Australia",1.4741
"50705119130","501","Brand","5","Western Australia",0.3764
"50705119131","501","Brand","5","Western Australia",0.2134
"50705119132","501","Brand","5","Western Australia",0.2199
"50705119133","501","Brand","5","Western Australia",0.1153
"50705119134","501","Brand","5","Western Australia",0.2614
"50705119135","501","Brand","5","Western Australia",0.2998
"50705119136","501","Brand","5","Western Australia",0.1304
"50705119137","501","Brand","5","Western Australia",0.162
"50705119138","501","Brand","5","Western Australia",0.1021
"50705119139","501","Brand","5","Western Australia",0.1017
"50705119140","501","Brand","5","Western Australia",0.206
"50705119141","501","Brand","5","Western Australia",0.1633
"50705119142","501","Brand","5","Western Australia",0.4981
"50705119143","501","Brand","5","Western Australia",0.2544
"50705119144","501","Brand","5","Western Australia",0.1674
"50705119145","501","Brand","5","Western Australia",0.2296
"50705119146","501","Brand","5","Western Australia",0.3764
"50705119147","501","Brand","5","Western Australia",0.1133
"50705119201","501","Brand","5","Western Australia",0.1263
"50705119202","501","Brand","5","Western Australia",0.1494
"50705119203","501","Brand","5","Western Australia",0.206
"50705119204","501","Brand","5","Western Australia",0.2142
"50705119205","501","Brand","5","Western Australia",0.2676
"50705119206","501","Brand","5","Western Australia",0.3319
"50705119207","501","Brand","5","Western Australia",0.1715
"50705119208","501","Brand","5","Western Australia",0.1055
"50705119209","501","Brand","5","Western Australia",0.1257
"50705119211","501","Brand","5","Western Australia",0.1654
"50705119212","501","Brand","5","Western Australia",0.276
"50705119213","501","Brand","5","Western Australia",0.2358
"50705119214","501","Brand","5","Western Australia",0.113
"50705119215","501","Brand","5","Western Australia",0.2028
"50705119216","501","Brand","5","Western Australia",0.2932
"50705119217","501","Brand","5","Western Australia",0.198
"50705119218","501","Brand","5","Western Australia",0.4465
"50705119219","501","Brand","5","Western Australia",0.1773
"50705119220","501","Brand","5","Western Australia",0.2807
"50705119221","501","Brand","5","Western Australia",0.1432
"50705119222","501","Brand","5","Western Australia",0.2442
"50705119223","501","Brand","5","Western Australia",0.1491
"50705119224","501","Brand","5","Western Australia",0.1653
"50705119225","501","Brand","5","Western Australia",0.2275
"50705119226","501","Brand","5","Western Australia",0.2303
"50705119227","501","Brand","5","Western Australia",0.1427
"50705119228","501","Brand","5","Western Australia",0.1425
"50705119229","501","Brand","5","Western Australia",0.0954
"50705119230","501","Brand","5","Western Australia",0.1564
"50705119301","501","Brand","5","Western Australia",0.1709
"50705119302","501","Brand","5","Western Australia",0.2083
"50705119303","501","Brand","5","Western Australia",0.1498
"50705119304","501","Brand","5","Western Australia",0.5869
"50705119305","501","Brand","5","Western Australia",0.2764
"50705119306","501","Brand","5","Western Australia",0.1315
"50705119307","501","Brand","5","Western Australia",0.1296
"50705119308","501","Brand","5","Western Australia",0.1673
"50705119309","501","Brand","5","Western Australia",0.1633
"50705119310","501","Brand","5","Western Australia",0.258
"50705119311","501","Brand","5","Western Australia",0.3637
"50705119312","501","Brand","5","Western Australia",0.105
"50705119313","501","Brand","5","Western Australia",0.1402
"50705119314","501","Brand","5","Western Australia",0.1445
"50705119315","501","Brand","5","Western Australia",0.1754
"50705119316","501","Brand","5","Western Australia",0.1447
"50705119317","501","Brand","5","Western Australia",0.1689
"50705119318","501","Brand","5","Western Australia",0.1438
"50705119319","501","Brand","5","Western Australia",0.1227
"50705119320","501","Brand","5","Western Australia",0.1765
"50705119321","501","Brand","5","Western Australia",0.1418
"50705119322","501","Brand","5","Western Australia",0.1797
"50705119323","501","Brand","5","Western Australia",0.2388
"50705119324","501","Brand","5","Western Australia",0.16
"50705119325","501","Brand","5","Western Australia",0.291
"50705119326","501","Brand","5","Western Australia",0.234
"50705119327","501","Brand","5","Western Australia",0.174
"50705119328","501","Brand","5","Western Australia",0.2961
